id,family_id,parent_id,name,bookkeeping,level,latitude,longitude,iso639P3code,description,markup_description,child_family_count,child_language_count,child_dialect_count,country_ids
stan1308,aust1307,muna1247,Standard Muna,FALSE,dialect,,,,,,0,0,5,
stan1314,afro1255,hebr1245,Standard Hebrew,FALSE,dialect,,,,,,0,0,0,
stan1318,afro1255,arab1395,Standard Arabic,FALSE,language,279.625,438.525,arb,,,0,0,2,AE BH DJ DZ EG ER IL IQ JO KM KW LB LY MA OM PS QA SA SD SO SY TD TN TZ YE
stan1322,afro1255,malt1254,Standard Maltese,FALSE,dialect,,,,,,0,0,0,
stan1323,afro1255,nort3139,Standard Lebanese Arabic,FALSE,dialect,,,,,,0,0,0,
stan1324,afro1255,cent2194,Standard Moroccan Tamazight,FALSE,dialect,,,zgh,,,0,0,0,MA
stan1325,indo1319,lowl1274,Standard Latvian,FALSE,dialect,57.0,24.0,lvs,,,0,0,0,LV
stan1326,indo1319,kesa1248,Stanoz,FALSE,dialect,,,,,,0,0,0,
stan1327,aust1307,nucl1806,Standard Malay-Indonesian,FALSE,family,,,,,,0,2,3,
stan1328,drav1251,mang1437,Standard Literary Kannada,FALSE,dialect,,,,,,0,0,0,
stba1239,indo1319,guad1242,St. Barth Creole French,FALSE,dialect,1.790.363,-6.283.161,,,,0,0,0,BL
stel1238,indo1319,west2356,Stellingwerfs,FALSE,dialect,528.933,609.112,stl,,,0,0,0,NL
stel1239,atha1245,nech1234,Stellakoh,FALSE,dialect,,,,,,0,0,0,
sten1237,aust1307,baub1235,Stenggang Jagoi,FALSE,dialect,,,,,,0,0,0,
stga1238,indo1319,high1290,St. Gallen,FALSE,dialect,,,,,,0,0,0,
stge1234,aust1307,newi1242,St George linkage,FALSE,family,,,,,,30,50,76,
sthe1236,indo1319,sout3331,St. Helena English,FALSE,dialect,-159.656,-57.121,,,,0,0,0,SH
stie1250,aust1305,mnon1258,Stieng,FALSE,family,,,,,,0,3,4,
stin1234,aust1307,indo1316,Bahasa Indonesia,FALSE,dialect,,,,,,0,0,0,
stlo1234,indo1319,midl1243,St. Louis English,FALSE,dialect,,,,,,0,0,0,
stlo1235,indo1319,nort3316,St. Louis Corridor English,FALSE,dialect,,,,,,0,0,0,
stma1240,aust1307,ocea1241,St. Matthias,FALSE,family,,,,,,0,2,5,
stno1234,indo1319,norw1258,Østnorsk,FALSE,dialect,,,,,,0,0,0,
stoc1240,algi1248,mahi1248,Eastern Mahican,FALSE,dialect,,,,,,0,0,0,
stod1241,sino1245,laha1255,Stod Bhoti,FALSE,language,32.497,77.116,sbu,,,0,0,3,IN
stod1242,sino1245,stod1241,Stod,FALSE,dialect,,,,,,0,0,0,
ston1242,siou1252,nako1241,Stoney,FALSE,language,511.939,-114.984,sto,,,0,0,2,CA
ston1243,atha1245,nech1234,Stoney Creek,FALSE,dialect,,,,,,0,0,0,
stra1243,aust1307,dobe1238,Straits Dobel,FALSE,dialect,,,,,,0,0,0,
stra1244,sali1255,stra1246,Northern Straits Salish,FALSE,language,4.851.614,-123.757.114,str,,,0,0,8,CA US
stra1246,sali1255,cent2129,Straits Salish,FALSE,family,,,,,,0,2,11,
stra1247,tuuu1241,xamm1241,Strandberg-Katkop,FALSE,dialect,,,,,,0,0,0,
stre1234,indo1319,meck1238,Strelitzsch,FALSE,dialect,,,,,,0,0,0,
stzu1234,sali1255,isla1280,Stz'uminus,FALSE,dialect,,,,,,0,0,0,
suaa1241,nucl1709,nucl1615,Sua,FALSE,dialect,,,,,,0,0,0,
suab1238,sout3418,inan1242,Suabo,FALSE,language,-207.971,132.157,szp,,,0,0,0,ID
suaf1237,aust1307,lauu1247,Suafa,FALSE,dialect,,,,,,0,0,0,
suan1234,sino1245,sino1246,Suansu,FALSE,language,254.333,945.803,,,,0,0,0,IN
suar1238,,,Asabano,FALSE,language,-495.072,141.978,seo,,,0,0,0,PG
suau1242,aust1307,suau1244,Suau,FALSE,language,-106.606,150.21,swp,,,0,0,7,PG
suau1243,aust1307,nucl1744,Suauic,FALSE,family,,,,,,1,8,13,
suau1244,aust1307,suau1243,Suau chain,FALSE,family,,,,,,0,2,9,
suba1238,atla1278,nort3227,Suba,FALSE,language,-95.719,341.033,sxb,,,0,0,0,KE TZ UG
suba1252,atla1278,kuri1276,Suba-Simbiti,FALSE,language,-1.103.296,34.268,ssc,,,0,0,8,TZ
suba1253,aust1307,grea1284,Subanen,FALSE,family,,,,,,3,6,5,
suba1254,book1242,book1242,Suba (Retired),TRUE,language,,,suh,,,0,0,0,
suba1255,sino1245,west2797,Subansiri,FALSE,family,,,,,,1,4,4,
subb1238,indo1319,camp1261,Sub-Barbaricino,FALSE,dialect,,,,,,0,0,0,
subg1264,tupi1275,tupi1276,Tupi-Guarani Subgroup V,FALSE,family,,,,,,1,4,0,
subi1246,atla1278,mach1269,Subiya,FALSE,language,-175.696,248.867,sbs,,,0,0,0,BW NA ZM ZW
subi1247,atla1278,zinz1238,Subi,FALSE,dialect,-293.387,313.594,xsj,,,0,0,0,TZ
subp1237,aust1307,idaa1241,Subpan,FALSE,dialect,,,,,,0,0,0,
subt1249,otom1299,west2783,Subtiaba-Tlapanec,FALSE,family,,,,,,3,5,6,
subt1250,otom1299,subt1249,Subtiaba,FALSE,language,12.4667,-869.166,sut,,,0,0,0,NI
sucr1238,quec1387,sout2991,Sucre,FALSE,dialect,,,,,,0,0,0,
suda1235,afro1255,egyp1254,Sudanese-Chadian Arabic,FALSE,family,,,,,,1,4,7,
suda1236,afro1255,east2897,Sudanese Arabic,FALSE,language,178.021,333.179,apd,,,0,0,5,CF EG ER ET LY SD TD
suda1237,afro1255,east2897,South Sudanese Creole Arabic,FALSE,language,5.654,28.774,pga,,,0,0,0,SS
sude1239,aust1307,nimo1245,Sudest,FALSE,language,-115.229,153.488,tgo,,,0,0,5,PG
sudh1238,indo1319,west2354,Súdhoeksk,FALSE,dialect,,,,,,0,0,0,
sudh1239,indo1319,pala1330,Südhessisch,FALSE,dialect,,,,,,0,0,0,
sudm1234,indo1319,bran1235,Südmärkisch,FALSE,dialect,,,,,,0,0,0,
sudm1235,indo1319,sout3296,Südmeissnisch,FALSE,dialect,,,,,,0,0,0,
sudn1234,indo1319,limb1263,Südniederfränkisch,FALSE,dialect,,,,,,0,0,0,
sudo1234,indo1319,lowe1388,Südostschlesische,FALSE,dialect,,,,,,0,0,0,
sudo1235,indo1319,limb1263,Südost-Limburgisch,FALSE,dialect,,,,,,0,0,0,
sudo1236,indo1319,prus1238,Sudovian,FALSE,dialect,,,xsv,,,0,0,0,PL
sudr1234,indo1319,pala1330,Südreinfränkisch,FALSE,dialect,,,,,,0,0,0,
sudw1234,indo1319,west2356,Südwestfalisch,FALSE,dialect,,,,,,0,0,0,
suen1241,nucl1709,nort2909,Suena,FALSE,language,-776.339,147.534,sue,,,0,0,0,PG
suga1248,atla1278,niza1234,Nizaa,FALSE,language,712.906,12.3779,sgi,,,0,0,0,CM
suga1249,nucl1709,mian1255,Suganga,FALSE,language,-45.071,141.2,sug,,,0,0,0,ID PG
sugu1242,saha1256,kaba1282,Sugurti,FALSE,dialect,,,,,,0,0,0,
sugu1243,aust1307,sugu1244,Sugut Dusun,FALSE,language,614.235,117.176,kzs,,,0,0,2,MY
sugu1244,aust1307,kada1292,Sugut-Minokok Kadazan,FALSE,family,,,,,,0,2,2,
sugu1245,atla1278,east2750,Suguti,FALSE,family,,,,,,0,3,1,
suha1237,aust1307,mala1480,Suhaid,FALSE,dialect,,,,,,0,0,0,
suhu1238,sino1245,taih1244,Su-Hu-Jia,FALSE,dialect,,,,,,0,0,4,
suie1241,nilo1247,okie1245,Suiei (Okiek),FALSE,dialect,,,,,,0,0,0,
suie1242,nilo1247,omot1239,Suiei,FALSE,dialect,,,,,,0,0,0,
suii1243,taik1256,maon1239,Sui,FALSE,language,240.488,106.563,swi,,,0,0,3,CN VN
suii1244,kolp1236,kolp1236,Sui (Papua New Guinea),FALSE,dialect,,,,,,0,0,0,
suit1237,aust1307,awad1244,Suit,FALSE,dialect,,,,,,0,0,0,
suka1243,aust1307,mala1480,Sukamara,FALSE,dialect,,,,,,0,0,0,
suka1244,aust1307,lisa1239,Sukaraja,FALSE,dialect,,,,,,0,0,0,
suka1245,aust1307,labu1249,Sukang,FALSE,dialect,,,,,,0,0,0,
suki1244,,,Suki-Gogodala,FALSE,family,,,,,,2,4,0,
suki1245,suki1244,suki1244,Suki,FALSE,language,-804.783,141.842,sui,,,0,0,0,PG
sukm1237,drav1251,dand1238,Sukma,FALSE,dialect,,,,,,0,0,0,
suku1258,atla1278,dogo1295,Sukurase,FALSE,dialect,,,,,,0,0,0,
suku1259,atla1278,yaka1278,Suku,FALSE,language,-576.495,177.736,sub,,,0,0,4,CD
suku1261,atla1278,nyam1286,Sukuma,FALSE,language,-316.082,328.765,suk,,,0,0,2,TZ
suku1262,atla1278,fipa1238,Sukuuma,FALSE,dialect,,,,,,0,0,0,
suku1264,aust1307,moun1250,Sukurum,FALSE,language,-6.28,14.634.187,zsu,,,0,0,0,PG
suku1272,afro1255,sout3145,Sukur,FALSE,language,10.8933,136.437,syk,,,0,0,0,NG
suku1274,atla1278,nort3203,Sukuma-Nyamwezi (F.20),FALSE,family,,,,,,1,5,7,
sukw1242,atla1278,ndal1241,Sukwa,FALSE,dialect,,,,,,0,0,0,
sula1245,aust1307,sula1248,Sanana,FALSE,dialect,-230.765,125.966,,,,0,0,3,ID
sula1246,aust1307,indo1317,Sulamu,FALSE,dialect,,,,,,0,0,0,
sula1247,aust1307,west2817,Sula-Buru,FALSE,family,,,,,,1,4,11,
sula1248,aust1307,sula1247,Sula,FALSE,language,-230.765,1.259.656,szn,,,0,0,5,ID
sulc1238,indo1319,camp1261,Sulcitano,FALSE,dialect,,,,,,0,0,0,
sule1239,indo1319,sora1257,Suleimani,FALSE,dialect,,,,,,0,0,0,
sule1243,afro1255,hula1244,Suleimaniya Jewish Neo-Aramaic,FALSE,dialect,,,,,,0,0,0,
sule1246,afro1255,chri1236,Sulemaniyya-Sanandaj Christian Neo-Aramaic,FALSE,dialect,,,,,,0,0,2,
sule1247,afro1255,sule1246,Sulemaniyya Christian Neo-Aramaic,FALSE,dialect,,,,,,0,0,0,
suli1238,mand1469,yalu1240,Sulima,FALSE,dialect,,,,,,0,0,0,
suli1239,aust1307,nucl1837,S'uli,FALSE,dialect,,,,,,0,0,0,
sulk1246,,,Sulka,FALSE,language,-503.471,151.891,sua,,,0,0,0,PG
sulm1237,aust1307,watu1247,Sulmelang,FALSE,dialect,,,,,,0,0,0,
sulo1237,aust1307,kina1255,Sulod,FALSE,language,11.2473,122.551,srg,,,0,0,0,PH
sulu1241,sino1245,puro1234,Eastern Puroik,FALSE,language,273.153.778,923.840.919,suv,,,0,0,5,CN IN
sulu1242,aust1307,sama1302,Sulu-Borneo,FALSE,family,,,,,,2,7,42,
suma1264,atla1278,gbey1244,Suma,FALSE,language,7.0953,170.093,sqm,,,0,0,0,CF
suma1265,aust1307,sout2908,Sumadel,FALSE,dialect,,,,,,0,0,0,
suma1266,aust1307,taga1273,Sumambu,FALSE,dialect,,,,,,0,0,0,
suma1267,aust1307,mamu1255,Sumare-Rangas,FALSE,dialect,,,,,,0,0,0,
suma1268,timo1261,kula1280,Sumang,FALSE,dialect,,,,,,0,0,0,
suma1269,sepi1257,kapr1246,Sumariup,FALSE,language,-473.083,143.239,siv,,,0,0,0,PG
suma1270,nucl1709,peka1243,Sumau,FALSE,language,-548.556,145.474,six,,,0,0,0,PG
suma1272,misu1242,misu1242,Sumalpan,FALSE,family,,,,,,2,4,4,
suma1273,aust1307,nort3186,Sumambu-Tagal,FALSE,family,,,,,,2,4,19,
suma1274,skoo1245,womo1238,Sumararu,FALSE,dialect,,,,,,0,0,0,
suma1275,indo1319,news1236,Šumadija-Vojvodina,FALSE,dialect,,,,,,0,0,0,
suma1276,sali1255,upri1241,Sumas,FALSE,dialect,,,,,,0,0,0,
suma1277,aust1307,mala1545,Sumatran,FALSE,family,,,,,,6,14,20,
sumb1240,atla1278,suku1274,Sumbwa,FALSE,language,-347.335,319.457,suw,,,0,0,0,TZ
sumb1241,aust1307,sasa1248,Sumbawa,FALSE,language,-871.919,117.472,smw,,,0,0,0,ID
sumb1242,aust1307,flor1240,Sumba-Hawu,FALSE,family,,,,,,6,11,26,
sumb1243,aust1307,sumb1242,Sumba,FALSE,family,,,,,,4,9,21,
sume1240,aust1305,jain1238,Sumer,FALSE,dialect,,,,,,0,0,0,
sume1241,,,Sumerian,FALSE,language,31.3,456.667,sux,,,0,0,0,IQ
sume1242,aust1307,nucl1460,Sumenep,FALSE,dialect,,,,,,0,0,0,
sume1243,aust1307,prin1241,Sumedang,FALSE,dialect,,,,,,0,0,0,
sumi1235,sino1245,reng1253,Sumi Naga,FALSE,language,259.996,944.235,nsm,,,0,0,4,IN
summ1239,afro1255,geru1240,Sum,FALSE,dialect,,,,,,0,0,0,
sumo1242,aust1307,peta1245,Sumoun,FALSE,dialect,,,,,,0,0,0,
sumt1234,sino1245,asho1237,Sumtu Chin,FALSE,language,201.238,938.367,csv,,,0,0,0,MM
sumu1234,misu1242,suma1272,Sumuic,FALSE,family,13.0,-84.5,sum,,,0,2,4,NI
suna1241,sino1245,cent2311,Sunam,FALSE,language,31.808,784.513,ssk,,,0,0,0,IN
sund1250,indo1319,halb1244,Sundi,FALSE,dialect,,,,,,0,0,0,
sund1252,aust1307,mala1545,Sundanese,FALSE,language,-689.708,107.106,sun,,,0,0,22,ID
sund1253,aust1307,biak1248,Sundei,FALSE,dialect,,,,,,0,0,0,
sund1255,aust1307,sund1252,Old Sundanese,FALSE,dialect,-7.1,108.3,osn,,,0,0,0,ID
sung1266,aust1305,temi1246,Sungai Piah,FALSE,dialect,,,,,,0,0,0,
sung1267,aust1305,sema1266,Sungkai,FALSE,dialect,,,,,,0,0,0,
sung1268,sino1245,koii1238,Sungdel,FALSE,dialect,,,,,,0,0,0,
sung1269,tung1282,kile1243,Sungari,FALSE,dialect,,,,,,0,0,0,
sung1270,tama1329,assa1269,Sungor,FALSE,dialect,,,,,,0,0,0,
sung1271,book1242,book1242,Sungkai (Indonesia),TRUE,language,,,suu,,,0,0,0,
sung1272,aust1307,keri1250,Sungai Lui,FALSE,dialect,,,,,,0,0,0,
sung1273,aust1307,keri1250,Sungai Gahal,FALSE,dialect,,,,,,0,0,0,
sung1274,aust1307,keri1250,Sungai Semungkis,FALSE,dialect,,,,,,0,0,0,
sunn1238,afro1255,nort3139,Sunni Beiruti Arabic,FALSE,dialect,,,,,,0,0,0,
suns1241,indo1319,koch1247,Sunsari (Nepal),FALSE,dialect,,,,,,0,0,0,
suns1242,sino1245,east2357,Sunsari,FALSE,dialect,,,,,,0,0,0,
sunu1238,atla1278,came1252,Maberem,FALSE,dialect,,,,,,0,0,0,
sunw1242,sino1245,bahi1256,Sunwar,FALSE,language,275.201,862.476,suz,,,0,0,1,NP
suob1234,sino1245,phuz1235,Suobendi,FALSE,dialect,,,,,,0,0,0,
suon1238,mong1349,dong1285,Suonanba,FALSE,dialect,,,,,,0,0,0,
suoo1238,atla1278,mama1271,Suõõ,FALSE,dialect,,,,,,0,0,0,
suoy1242,aust1305,sout2684,Suoy,FALSE,language,11.936,104.136,syo,,,0,0,0,KH
supa1245,atla1278,bauc1238,Supana,FALSE,dialect,,,,,,0,0,0,
supa1246,aust1307,east2877,Supat,FALSE,dialect,,,,,,0,0,0,
supa1247,nucl1708,mufi1238,Supari,FALSE,dialect,,,,,,0,0,0,
suph1238,sino1245,ugon1239,Suphanburi,FALSE,dialect,,,,,,0,0,0,
supi1236,atla1278,supy1237,Supide,FALSE,dialect,,,,,,0,0,0,
supy1237,atla1278,supy1238,Supyire Senoufo,FALSE,language,11.632,-587.709,spp,,,0,0,2,BF CI ML
supy1238,atla1278,nort3254,Supyiric,FALSE,family,,,,,,0,2,4,
suqu1238,sali1255,sout2965,Suquh,FALSE,dialect,,,,,,0,0,0,
sura1244,indo1319,absh1238,Surakhani,FALSE,dialect,,,,,,0,0,0,
sura1245,aust1307,arek1234,Surabaya,FALSE,dialect,,,,,,0,0,0,
surb1238,maba1274,masa1301,Surbakhal,FALSE,language,131.331,216.243,sbj,,,0,0,0,TD
surc1239,indo1319,sout3317,Surchi,FALSE,dialect,,,,,,0,0,0,
sure1238,sino1245,sunw1242,Surel,FALSE,dialect,276.969,863.058,,,,0,0,0,NP
surg1246,indo1319,chha1249,Surgujia,FALSE,dialect,,,sgj,,,0,0,0,IN
surg1247,turk1311,balk1254,Surguch,FALSE,dialect,,,,,,0,0,0,
surg1248,ural1272,east2774,Surgut Khanty,FALSE,language,61.25,73.35,,,,0,0,6,RU
suri1265,aust1305,nort2684,Surin,FALSE,dialect,,,,,,0,0,0,
suri1266,surm1244,past1248,Tirma-Chai-Mursi,FALSE,family,,,,,,0,2,2,
suri1267,surm1244,suri1266,Tirma-Chai,FALSE,language,603.205,350.823,suq,,,0,0,2,ET SS
suri1268,surm1244,kaci1244,Suri (Kacipo-Balesi),FALSE,dialect,,,,,,0,0,0,
suri1270,aust1307,agus1235,Surigao Manobo,FALSE,dialect,,,,,,0,0,0,
suri1271,tebe1251,folo1238,Suri (Papua New Guinea),FALSE,dialect,,,,,,0,0,0,
suri1272,indo1319,sran1241,Ndyuka,FALSE,family,,,,,,0,2,2,
suri1273,aust1307,suri1274,Surigaonon,FALSE,language,9.0,126.0,sgd,,,0,0,3,PH
suri1274,aust1307,sout3175,Surigao,FALSE,family,,,sul,,,0,2,4,PH
suri1275,indo1319,guin1259,Surinamese Creole English,FALSE,family,,,,,,2,4,4,
suri1276,araw1281,araw1276,Surinamese Lokono,FALSE,dialect,,,,,,0,0,0,
surj1235,indo1319,west2382,Surjapuri,FALSE,language,25.686,85.792,sjp,,,0,0,0,IN
surk1238,indo1319,dang1260,Surkhet,FALSE,dialect,,,,,,0,0,0,
surm1243,indo1319,roma1326,Surmiran-Albula,FALSE,dialect,,,,,,0,0,0,
surm1244,,,Surmic,FALSE,family,,,,,,8,11,15,
surm1245,indo1319,musl1237,Sürmene,FALSE,dialect,,,,,,0,0,0,
surr1238,atla1278,biji1252,Sur,FALSE,language,947.958,949.007,tdl,,,0,0,0,NG
surs1244,indo1319,roma1326,Sursilvan,FALSE,dialect,,,,,,0,0,0,
surs1245,indo1319,roma1326,Sursilvan-Oberland,FALSE,dialect,,,,,,0,0,0,
surs1246,aust1307,stge1234,Sursurunga,FALSE,language,-399.078,152.768,sgz,,,0,0,0,PG
suru1258,atla1278,vori1234,Vori,FALSE,language,10.2254,827.136,sde,,,0,0,0,NG
suru1259,aust1307,apma1240,Suru Rabwanga-Mwerani,FALSE,dialect,,,,,,0,0,0,
suru1260,aust1307,apma1240,Suru Kavian,FALSE,dialect,,,,,,0,0,0,
suru1261,tupi1275,tupi1284,Suruí Do Pará,FALSE,language,-59.271,-48.588,mdz,,,0,0,0,BR
suru1262,tupi1275,mond1266,Suruí,FALSE,language,-110.989,-612.818,sru,,,0,0,0,BR
suru1263,araw1282,araw1282,Suruahá,FALSE,language,-682.525,-663.146,swx,,,0,0,0,BR
surw1234,atla1278,suba1252,Surwa,FALSE,dialect,,,,,,0,0,0,
sury1234,ural1272,khan1273,Suryskarer Khanty,FALSE,dialect,,,,,,0,0,0,
susi1238,afro1255,tach1250,Sus-Agadir,FALSE,dialect,,,,,,0,0,0,
susq1241,iroq1247,iroq1249,Susquehannock,FALSE,language,41.169,-76.208,sqn,,,0,0,0,US
suss1239,indo1319,lowe1446,Sussex,FALSE,dialect,,,,,,0,0,0,
susu1249,mand1469,cent2047,Susu-Yalunka,FALSE,family,,,,,,0,2,3,
susu1250,mand1469,susu1249,Susu,FALSE,language,10.4046,-133.628,sus,,,0,0,0,GN GW SL SN
susu1251,anga1289,kama1359,Susuami,FALSE,language,-719.275,146.561,ssu,,,0,0,0,PG
suti1238,aust1307,baub1235,Suti,FALSE,dialect,,,,,,0,0,0,
sutn1238,aust1305,jain1238,Sutnga,FALSE,dialect,,,,,,0,0,0,
sutp1234,sino1245,aimo1244,Sutpong,FALSE,dialect,,,,,,0,0,0,
suts1235,indo1319,roma1326,Sutsilvan,FALSE,dialect,,,,,,0,0,1,
suun1239,atla1278,nort3267,Suundi,FALSE,language,-458.488,133.212,sdj,,,0,0,0,AO CD CG
suva1238,indo1319,auks1239,Suvalkietiskai,FALSE,dialect,,,,,,0,0,0,
suwa1240,atla1278,amba1263,Suwa,FALSE,dialect,,,,,,0,0,0,
suwa1241,aust1307,goro1273,Suwawa,FALSE,language,4.907,123.362,swu,,,0,0,1,ID
suwa1242,atha1245,kwal1259,Suwal,FALSE,dialect,,,,,,0,0,0,
suya1243,nucl1710,core1264,Suyá,FALSE,language,-115.178,-530.743,suy,,,0,0,2,BR
suzh1234,sino1245,suhu1238,Suzhou,FALSE,dialect,313.280.439,120.364.116,,,,0,0,0,
svan1243,kart1248,kart1248,Svan,FALSE,language,429.134,425.915,sva,,,0,0,4,GE RU
svea1239,indo1319,swed1254,Sveamål,FALSE,dialect,,,,,,0,0,0,
swab1242,indo1319,nort3310,Swabian,FALSE,language,48.386.796,9.987.111,swg,,,0,0,0,DE
swab1243,atla1278,tsoo1241,Swabou,FALSE,dialect,,,,,,0,0,0,
swag1238,atla1278,nand1264,Swaga,FALSE,dialect,,,,,,0,0,0,
swah1253,atla1278,momb1256,Swahili,FALSE,language,-825.605,37.624,swh,,,0,0,13,BI KE MZ RW SO TZ UG
swah1254,atla1278,saba1282,Swahili (G.40),FALSE,family,,,,,,1,4,17,
swah1255,pidg1258,pidg1258,Swahili-based pidgin,FALSE,family,,,,,,1,3,0,
swak1238,atla1278,lala1264,Swaka,FALSE,dialect,,,,,,0,0,0,
swam1239,algi1248,cree1272,Swampy Cree,FALSE,language,56.0,-95.0,csw,,,0,0,2,CA
swar1236,nucl1709,west2594,Swart Valley Dani,FALSE,dialect,,,,,,0,0,0,
swat1242,indo1319,khow1242,Swat Khowar,FALSE,dialect,,,,,,0,0,0,
swat1243,atla1278,swat1244,Swati,FALSE,language,-26.0,31.5,ssw,,,0,0,3,LS MZ SZ ZA
swat1244,atla1278,ngun1267,Swatic,FALSE,family,,,,,,0,2,3,
swed1236,sign1238,swed1257,Swedish Sign Language,FALSE,language,58.929,161.133,swl,,,0,0,0,SE
swed1254,indo1319,east2781,Swedish,FALSE,language,59.800.634,17.389.526,swe,,,0,0,4,AX DK FI NO SE
swed1256,pidg1258,pidg1258,Swedish-based pidgin,FALSE,family,,,,,,0,1,0,
swed1257,sign1238,deaf1237,Swedish Sign,FALSE,family,,,,,,1,3,0,
swet1238,atla1278,suba1252,Sweta,FALSE,dialect,,,,,,0,0,0,
swis1235,sign1238,ital1288,Swiss-Italian Sign Language,FALSE,language,463.076,879.111,slf,,,0,0,0,CH
swis1240,sign1238,dgsi1234,Swiss-German Sign Language,FALSE,language,471.069,907.557,sgg,,,0,0,0,CH LI
swis1241,sign1238,lsfi1234,Swiss-French Sign Language,FALSE,language,4.672.252,678.425,ssr,,,0,0,0,CH
swis1247,indo1319,sout3294,Central Alemannic,FALSE,language,470.516,846.419,gsw,,,0,0,18,AT CH DE FR IT LI
syaa1239,mand1469,sout2840,Sya Bobo,FALSE,dialect,,,,,,0,0,0,
syab1238,mand1469,sout2840,Syabéré,FALSE,dialect,,,,,,0,0,0,
syan1241,sino1245,thak1245,Syang,FALSE,dialect,,,,,,0,0,0,
syan1242,atla1278,east2912,Syan,FALSE,language,1.280.475,34.337.012,,,,0,0,0,UG
sydn1235,pama1250,kuri1270,Sydney-Hawkesbury,FALSE,family,,,,,,0,2,0,
sydn1236,pama1250,sydn1235,Sydney,FALSE,language,-3.352.925.837,1.503.490.464,xdk,,,0,0,0,AU
sydv1234,indo1319,arch1246,Sydvästerbottniska,FALSE,dialect,,,,,,0,0,0,
syen1235,atla1278,sici1249,Syenara Senoufo,FALSE,dialect,10.5954,-58.581,shz,,,0,0,0,BF CI ML
syer1236,atla1278,west2466,Syer,FALSE,dialect,,,,,,0,0,0,
sygv1234,ural1272,mans1258,Sygva Mansi,FALSE,dialect,,,,,,0,0,0,
sylh1242,indo1319,east2744,Sylheti,FALSE,language,2.483.724,9.225.347,syl,,,0,0,0,BD IN MM
syol1234,indo1319,gyur1234,Syolyoz,FALSE,dialect,,,,,,0,0,0,
syri1241,indo1319,nucl1847,Kessab-Latakia-Jisr-al-Shughur,FALSE,dialect,,,,,,0,0,0,
syri1242,sino1245,hmar1242,Syriem,FALSE,language,249.437,929.029,,,,0,0,0,IN
syri1244,turk1311,nucl1301,Syrian Turkmen Turkish,FALSE,dialect,,,,,,0,0,0,
syri1245,indo1319,homs1234,Syrian-Cilician,FALSE,dialect,,,,,,0,0,6,
szeg1238,sign1238,hung1263,Szeged,FALSE,dialect,,,,,,0,0,0,
szek1241,ural1272,hung1274,Székely,FALSE,dialect,,,,,,0,0,0,
taaa1242,tuuu1241,huaa1247,Taa,FALSE,family,,,,,,0,2,1,
taaa1243,aust1307,ledo1238,Taa (Indonesia),FALSE,dialect,,,,,,0,0,0,
taab1238,atla1278,malu1252,Taabwa,FALSE,language,-791.416,295.238,tap,,,0,0,1,CD ZM
taai1237,aust1307,sais1237,Taai,FALSE,dialect,,,,,,0,0,0,
taam1237,aust1307,keii1239,Ta'am,FALSE,dialect,,,,,,0,0,0,
taan1239,mand1469,yaou1238,Taan,FALSE,dialect,,,,,,0,0,0,
taba1259,nakh1245,east2367,Tabasaran,FALSE,language,420.198,478.379,tab,,,0,0,2,AZ KZ RU
taba1261,aust1307,mand1440,Big Tabar,FALSE,dialect,,,,,,0,0,0,
taba1262,nucl1709,sina1271,Tabare,FALSE,dialect,,,,,,0,0,0,
taba1263,nort2923,main1282,Tabaru,FALSE,language,146.563,127.633,tby,,,0,0,2,ID
taba1264,mixe1284,texi1238,Tabasco Zoque,FALSE,language,181.713,-930.968,zoq,,,0,0,0,MX
taba1265,utoa1244,isth1245,Tabasco Nahuatl,FALSE,language,179.371,-935.688,nhc,,,0,0,0,MX
taba1266,maya1287,chol1281,Tabasco Chontal,FALSE,language,181.713,-927.367,chf,,,0,0,3,MX
taba1267,cari1283,gali1262,Tabajari,FALSE,dialect,,,,,,0,0,0,
taba1268,otom1299,cajo1239,Tabaa Zapotec,FALSE,language,172.822,-962.777,zat,,,0,0,0,MX
taba1269,uncl1493,uncl1493,Tabancal,FALSE,language,,,,,,0,0,0,PE
taba1270,aust1307,newi1242,Tabar linkage,FALSE,family,,,,,,0,3,3,
taba1271,tupi1275,tupi1273,Tabaiara-Tobajara,FALSE,dialect,,,,,,0,0,0,
taba1272,song1307,tagd1238,Tabarog,FALSE,dialect,,,,,,0,0,0,
tabe1238,otom1299,zoog1238,Tabehua,FALSE,dialect,,,,,,0,0,0,
tabl1242,sino1245,kony1248,Tableng,FALSE,dialect,,,,,,0,0,0,
tabl1243,sent1261,nucl1631,Tabla,FALSE,language,-245.368,140.396,tnm,,,0,0,3,ID
tabo1240,aust1307,sina1266,Taboro,FALSE,dialect,,,,,,0,0,0,
tabo1241,,,Tabo,FALSE,language,-809.387,143.305,knv,,,0,0,2,PG
tabr1242,turk1311,sout2697,Tabriz,FALSE,dialect,,,,,,0,0,0,
tabr1243,lowe1423,kara1498,Tabriak,FALSE,language,-449.162,143.593,tzx,,,0,0,0,PG
tabu1242,sino1245,kony1248,Tabu,FALSE,dialect,,,,,,0,0,0,
tabu1243,aust1307,aral1243,Tabulahan,FALSE,dialect,,,,,,0,0,0,
taca1255,pano1259,pano1259,Tacanan,FALSE,family,,,,,,4,7,4,
taca1256,pano1259,taka1268,Tacana,FALSE,language,-1.339.249,-6.804.056,tna,,,0,0,2,BO
